UserID,Age,Gender,Device,OS,Source,IsNewUser
569,21,Female,iPhone 14,iOS,Organic,0
570,53,Female,Google Pixel 7,Android,Organic,0
571,23,Female,Xiaomi Note 11,Android,Organic,0
572,48,Female,Samsung S21,Android,Organic,0
573,36,Female,iPhone 12,nan,Organic,0
574,56,Male,Xiaomi Note 11,Android,Paid Ads,0
575,44,Male,iPhone 12,iOS,Organic,1
576,27,Male,Samsung S23,Android,Organic,0
577,43,Female,Xiaomi Note 11,Android,Organic,1
578,36,Female,Google Pixel 7,Android,Organic,0
579,56,Female,nan,Android,Organic,1
580,20,Male,Samsung S21,Android,Organic,0
581,30,Male,Samsung S21,Android,Organic,0
582,45,Male,Samsung S21,Android,Organic,1
583,37,Female,Google Pixel 7,Android,Organic,0
584,45,Male,Huawei P50,Android,Paid Ads,1
585,25,Female,nan,Android,Organic,1
586,58,Male,Huawei P50,Android,Paid Ads,1
587,56,Male,Huawei P50,Android,Paid Ads,0
588,18,Female,nan,Android,Organic,1
589,20,Male,Samsung S21,Android,Organic,0
590,30,Male,Huawei P50,Android,Paid Ads,1
591,45,Female,Google Pixel 7,Android,Organic,0
592,42,Male,iPhone 14,iOS,Organic,0
593,50,nan,iPhone 12,iOS,Paid Ads,0
594,55,Female,Samsung S21,Android,Paid Ads,1
595,23,Male,Google Pixel 7,Android,Organic,0
596,49,Female,Xiaomi Note 11,Android,Referral,0
597,38,Male,Samsung S21,Android,Paid Ads,1
598,33,Female,Google Pixel 7,Android,Organic,1
599,38,Female,iPhone 14,iOS,Paid Ads,0
600,28,Female,Huawei P50,nan,nan,0
601,54,Male,Google Pixel 7,Android,Paid Ads,1
602,53,Male,nan,Android,Referral,0
603,52,Male,iPhone 14,iOS,Organic,0
604,36,Female,Huawei P50,Android,Organic,1
605,37,Female,Samsung S21,Android,Organic,0
606,35,Male,Samsung S23,Android,Paid Ads,0
607,58,Female,Samsung S23,Android,Organic,0
608,31,Male,Xiaomi Note 11,Android,Organic,0
609,32,Male,nan,Android,Organic,0
610,48,Male,Xiaomi Note 11,Android,Paid Ads,1
611,18,Male,Huawei P50,Android,Referral,1
612,20,Male,Samsung S21,Android,Organic,1
613,33,Female,Samsung S21,Android,Organic,0
614,40,Male,Samsung S23,Android,Organic,0
615,28,Male,Samsung S21,Android,Organic,0
616,29,Female,nan,Android,Paid Ads,0
617,27,Male,Google Pixel 7,Android,Paid Ads,1
618,49,Female,Samsung S23,Android,Paid Ads,0
619,33,Male,Google Pixel 7,Android,Organic,0
620,25,Female,Samsung S23,Android,Organic,0
621,55,Female,iPhone 12,iOS,Organic,0
622,29,Male,Samsung S23,Android,Organic,0
623,41,Female,Xiaomi Note 11,Android,Organic,1
624,45,Female,nan,Android,Organic,0
625,25,Female,iPhone 12,iOS,Organic,1
626,45,Male,Samsung S23,Android,Paid Ads,0
627,53,Male,iPhone 12,iOS,Paid Ads,0
628,43,Female,iPhone 14,iOS,Organic,0
629,25,Female,Xiaomi Note 11,Android,Referral,1
630,45,Male,Samsung S21,Android,Organic,0
631,45,Male,Google Pixel 7,Android,Organic,0
632,54,Male,Samsung S23,Android,Paid Ads,1
633,58,Male,Samsung S21,Android,Organic,0
634,53,Male,Samsung S23,Android,Paid Ads,1
635,44,Male,iPhone 12,nan,Referral,0
636,34,Male,Huawei P50,Android,Organic,1
637,26,Male,iPhone 12,iOS,Paid Ads,0
638,50,Female,iPhone 12,iOS,Organic,0
639,37,Male,Xiaomi Note 11,Android,Organic,0
640,30,Male,nan,Android,Organic,1
641,45,Male,Huawei P50,Android,Paid Ads,0
642,46,Female,Samsung S21,Android,Organic,1
643,30,Female,iPhone 14,iOS,Organic,0
644,52,Female,Xiaomi Note 11,Android,Organic,0
645,23,Male,Huawei P50,Android,Organic,0
646,35,Female,Samsung S21,Android,Organic,0
647,22,Male,Samsung S23,Android,Paid Ads,1
648,42,Male,iPhone 14,iOS,nan,0
649,19,Female,iPhone 14,iOS,Organic,1
650,27,Female,Xiaomi Note 11,nan,Paid Ads,0
651,47,Female,iPhone 14,iOS,Referral,0
652,22,Female,Samsung S21,Android,Organic,0
653,50,Female,Samsung S21,Android,Organic,1
654,18,Male,Samsung S23,Android,nan,0
655,35,Male,iPhone 12,iOS,Referral,0
656,49,Male,Samsung S23,Android,Organic,0
657,28,Female,Huawei P50,Android,Paid Ads,0
658,38,Male,iPhone 12,iOS,Paid Ads,1
659,43,Female,Xiaomi Note 11,Android,Paid Ads,0
660,42,Male,Huawei P50,Android,Referral,0
661,39,Male,Samsung S21,Android,Paid Ads,0
662,44,Male,iPhone 14,iOS,Paid Ads,0
663,30,Male,iPhone 12,iOS,Referral,1
664,50,Female,Xiaomi Note 11,Android,Organic,0
665,51,Male,Xiaomi Note 11,Android,Paid Ads,1
666,58,Male,Samsung S21,Android,Paid Ads,1
667,52,Male,Huawei P50,Android,Referral,0
668,18,Male,Google Pixel 7,Android,nan,0
669,38,Male,Samsung S21,Android,Paid Ads,0
670,23,Male,Google Pixel 7,Android,Organic,0
671,45,Female,Samsung S21,Android,Paid Ads,1
672,34,Male,Xiaomi Note 11,Android,Paid Ads,1
673,22,Male,iPhone 14,iOS,Paid Ads,0
674,48,Female,Xiaomi Note 11,Android,Organic,0
675,22,Male,Samsung S21,Android,Organic,0
676,55,Male,Xiaomi Note 11,Android,Organic,1
677,20,Female,iPhone 14,iOS,Organic,0
678,40,Male,Google Pixel 7,Android,Paid Ads,0
679,54,Female,iPhone 12,iOS,Referral,1
680,54,Female,iPhone 14,iOS,Referral,0
681,27,Female,iPhone 14,iOS,Paid Ads,0
682,27,Female,iPhone 12,iOS,Paid Ads,0
683,36,Male,Google Pixel 7,Android,Paid Ads,0
684,34,Male,nan,Android,Organic,1
685,38,Male,Google Pixel 7,Android,Organic,0
686,31,Male,Huawei P50,Android,Paid Ads,0
687,26,Female,iPhone 12,iOS,Organic,0
688,18,Female,iPhone 14,iOS,Paid Ads,0
689,30,Female,Xiaomi Note 11,Android,Paid Ads,1
690,21,Female,nan,Android,Referral,1
691,18,Male,Xiaomi Note 11,Android,Paid Ads,1
692,57,Female,Samsung S21,Android,Referral,1
693,49,Female,iPhone 14,iOS,Paid Ads,0
694,51,Female,iPhone 14,iOS,nan,1
695,45,Male,Samsung S21,Android,Referral,1
696,48,Female,Google Pixel 7,Android,Organic,0
697,25,Male,iPhone 12,iOS,nan,0
698,56,Female,Huawei P50,Android,Organic,1
699,43,Female,Huawei P50,Android,Paid Ads,1
700,51,Male,Huawei P50,Android,Referral,1
701,20,Female,Huawei P50,Android,Organic,0
702,29,Female,iPhone 12,iOS,Referral,0
703,18,Male,nan,Android,nan,0
704,22,Female,Samsung S21,Android,Referral,0
705,47,Female,Huawei P50,Android,Referral,0
706,47,Female,iPhone 14,iOS,Organic,1
707,34,Female,Samsung S23,Android,Organic,1
708,40,Male,iPhone 12,iOS,Paid Ads,0
709,32,Female,iPhone 12,iOS,Organic,0
710,54,Male,Huawei P50,Android,Referral,0
711,38,Male,Huawei P50,Android,Organic,0
712,31,Female,Samsung S23,Android,Paid Ads,1
713,19,Female,Samsung S23,Android,Organic,0
714,28,Female,Google Pixel 7,Android,Organic,0
715,56,Female,Samsung S21,Android,Paid Ads,0
716,55,Female,Google Pixel 7,Android,Paid Ads,1
717,51,Male,Samsung S23,Android,Organic,1
718,55,nan,Xiaomi Note 11,Android,Organic,0
719,51,Male,nan,Android,Paid Ads,1
720,35,Female,Samsung S23,Android,Referral,0
721,47,Female,Samsung S23,Android,Organic,0
722,32,Female,Huawei P50,Android,Paid Ads,1
723,44,Male,Huawei P50,Android,Organic,0
724,51,nan,nan,Android,Referral,0
725,55,Female,Xiaomi Note 11,Android,Organic,1
726,50,Female,Samsung S21,Android,Organic,0
727,41,Male,Samsung S21,Android,Organic,0
728,32,Female,iPhone 12,iOS,Paid Ads,1
729,47,Female,Google Pixel 7,Android,Referral,0
730,59,Female,Samsung S21,Android,Referral,0
731,34,Female,Xiaomi Note 11,Android,Paid Ads,0
732,22,Male,Huawei P50,Android,Organic,1
733,46,Male,nan,Android,Organic,0
734,21,Male,iPhone 12,iOS,Referral,0
735,27,Male,Samsung S21,Android,Paid Ads,1
736,34,nan,Huawei P50,Android,Organic,0
737,27,Male,Samsung S23,Android,Paid Ads,0
738,34,Male,Huawei P50,Android,Organic,1
739,37,Male,Huawei P50,Android,Referral,0
740,41,Female,Samsung S23,Android,Paid Ads,0
741,22,Male,Samsung S21,Android,Organic,0
742,51,Male,Samsung S23,Android,Organic,1
743,23,Male,Xiaomi Note 11,Android,Referral,0
744,19,Male,Samsung S21,Android,Organic,0
745,30,nan,Google Pixel 7,Android,Organic,1
746,28,Male,Huawei P50,Android,Organic,1
747,40,Female,Samsung S21,Android,Organic,0
748,33,nan,nan,Android,Paid Ads,0
749,48,Female,Xiaomi Note 11,Android,Paid Ads,1
750,28,nan,Huawei P50,Android,Referral,0
751,33,nan,iPhone 14,iOS,Paid Ads,0
752,25,Female,Samsung S21,Android,Paid Ads,1
753,21,Female,Samsung S21,Android,Referral,0
754,57,Male,Samsung S21,Android,Referral,0
755,21,Male,iPhone 14,iOS,Paid Ads,0
756,42,Female,Huawei P50,Android,Organic,1
757,20,Female,Samsung S23,Android,Organic,0
758,49,Female,nan,Android,Organic,1
759,20,Female,Xiaomi Note 11,Android,nan,0
760,44,Male,iPhone 14,iOS,Organic,0
761,46,Female,Samsung S23,Android,Paid Ads,0
762,49,Male,nan,Android,Referral,0
763,36,Male,Xiaomi Note 11,Android,Paid Ads,1
764,38,Female,iPhone 12,iOS,Organic,0
765,22,Male,Huawei P50,Android,Organic,1
766,35,Female,Samsung S21,Android,Referral,1
767,45,Female,Xiaomi Note 11,Android,Paid Ads,0
768,59,Male,Samsung S23,nan,Paid Ads,1
769,39,Female,Samsung S21,Android,Organic,0
770,38,Female,Samsung S21,Android,Organic,0
771,23,Male,Huawei P50,Android,Organic,0
772,18,Male,Huawei P50,Android,Paid Ads,0
773,22,Female,Samsung S23,Android,Paid Ads,0
774,58,Male,Samsung S21,Android,Referral,1
775,29,Female,iPhone 14,iOS,nan,1
776,43,Male,iPhone 14,iOS,Paid Ads,1
777,51,Female,Samsung S23,Android,Referral,1
778,31,Female,Samsung S21,Android,Referral,0
779,43,Male,iPhone 12,iOS,Paid Ads,1
780,44,Female,Samsung S23,Android,Organic,1
781,26,Female,Google Pixel 7,Android,Organic,0
782,43,Female,Huawei P50,Android,Organic,1
783,39,Female,Xiaomi Note 11,Android,Referral,1
784,47,Female,Google Pixel 7,Android,Referral,0
785,34,Female,Samsung S21,Android,Organic,0
786,43,Female,Samsung S23,Android,Organic,1
787,53,Female,Google Pixel 7,Android,Paid Ads,0
788,18,Male,Google Pixel 7,Android,Organic,1
789,25,nan,Samsung S23,Android,Organic,1
790,52,Male,Samsung S23,Android,Paid Ads,1
791,32,Male,Huawei P50,Android,Organic,1
792,39,Male,Xiaomi Note 11,Android,Organic,1
793,31,Male,Xiaomi Note 11,Android,Referral,0
794,43,Male,Google Pixel 7,Android,Paid Ads,0
795,45,Male,iPhone 14,iOS,Organic,0
796,40,Male,Samsung S23,nan,Referral,1
797,31,Female,nan,Android,Referral,1
798,41,Male,Samsung S21,Android,Organic,0
799,19,Male,Samsung S21,Android,Organic,0
800,43,Male,Xiaomi Note 11,nan,Organic,0
801,31,Male,Samsung S21,Android,Referral,1
802,24,Male,Xiaomi Note 11,Android,Referral,0
803,20,Female,iPhone 14,nan,Organic,0
804,40,nan,Xiaomi Note 11,Android,Paid Ads,0
805,35,Female,Xiaomi Note 11,Android,Paid Ads,0
806,55,Female,Samsung S23,Android,Organic,1
807,52,Male,Samsung S21,Android,Paid Ads,1
808,32,Male,Samsung S21,Android,Organic,1
809,42,Male,Samsung S21,Android,Organic,0
810,54,Female,Samsung S23,Android,Organic,0
811,45,Male,Samsung S21,Android,nan,1
812,27,Female,Google Pixel 7,Android,Referral,0
813,56,Male,Google Pixel 7,Android,Referral,1
814,34,Male,Samsung S21,Android,Referral,0
815,56,nan,iPhone 12,iOS,Organic,0
816,39,Female,iPhone 12,iOS,Referral,0
817,43,Female,Xiaomi Note 11,Android,Organic,0
818,42,Female,Samsung S21,Android,Referral,0
819,34,Female,iPhone 12,iOS,Paid Ads,1
820,30,Female,Samsung S21,Android,Organic,0
821,37,Female,nan,Android,Organic,1
822,42,Male,Xiaomi Note 11,Android,Organic,1
823,21,Female,Huawei P50,Android,Paid Ads,0
824,27,Female,iPhone 14,iOS,Paid Ads,0
825,20,Male,iPhone 12,iOS,Referral,1
826,58,Female,iPhone 12,iOS,Organic,0
827,35,nan,nan,Android,Paid Ads,1
828,53,Female,Samsung S21,Android,Paid Ads,0
829,39,Male,Samsung S23,Android,Organic,0
830,51,Male,Samsung S21,Android,Organic,0
831,25,Female,Google Pixel 7,Android,Referral,1
832,57,Female,Samsung S21,Android,Paid Ads,0
833,36,Male,Samsung S23,Android,Organic,1
834,59,Female,nan,Android,Organic,0
835,58,Male,Samsung S23,Android,Organic,0
836,54,Female,Xiaomi Note 11,Android,Organic,1
837,23,Male,Samsung S23,Android,Organic,1
838,43,Male,Huawei P50,Android,Organic,1
839,51,Female,Samsung S21,Android,Organic,1
840,23,Male,iPhone 14,iOS,Organic,1
841,54,Male,Google Pixel 7,Android,Referral,0
842,50,Male,Samsung S23,Android,Organic,0
843,39,Male,Huawei P50,nan,Paid Ads,0
844,38,Male,Xiaomi Note 11,Android,Organic,0
845,23,nan,Xiaomi Note 11,Android,Organic,1
846,23,Female,iPhone 12,iOS,Organic,1
847,21,Female,Google Pixel 7,Android,Organic,0
848,47,Female,Xiaomi Note 11,nan,nan,0
849,28,Male,Xiaomi Note 11,Android,Organic,0
850,47,Male,Samsung S21,Android,Organic,0
851,48,Male,Huawei P50,Android,Organic,1
852,41,Female,Samsung S21,Android,Organic,0
853,26,Female,iPhone 14,iOS,Paid Ads,0
854,20,Male,nan,Android,Organic,0
855,48,Male,Google Pixel 7,Android,Organic,0
856,57,Female,Samsung S23,Android,Organic,0
857,54,Female,Huawei P50,Android,Paid Ads,0
858,53,Female,iPhone 12,iOS,Paid Ads,0
859,41,Male,iPhone 12,iOS,Organic,0
860,48,Female,Xiaomi Note 11,Android,Paid Ads,0
861,23,Male,iPhone 14,iOS,Organic,1
862,19,Female,Huawei P50,Android,Organic,0
863,37,Female,Huawei P50,Android,Referral,0
864,45,Female,Samsung S21,Android,Organic,1
865,28,Male,Huawei P50,Android,Paid Ads,1
866,21,Male,iPhone 12,iOS,Organic,1
867,32,Male,Samsung S23,Android,Organic,0
868,23,Male,Huawei P50,Android,Paid Ads,1
869,47,Female,Huawei P50,Android,Paid Ads,0
870,55,Female,Samsung S21,Android,Paid Ads,0
871,19,Male,iPhone 14,iOS,Paid Ads,0
872,32,Male,Samsung S21,Android,Paid Ads,1
873,28,Male,Samsung S23,Android,Paid Ads,1
874,25,Female,Xiaomi Note 11,Android,Paid Ads,0
875,43,nan,iPhone 12,iOS,nan,0
876,22,Male,Samsung S23,Android,Paid Ads,0
877,23,Male,Huawei P50,Android,Organic,1
878,43,Female,Samsung S23,Android,Organic,1
879,21,Female,iPhone 14,iOS,Organic,1
880,36,Male,nan,Android,Organic,1
881,37,Female,Samsung S21,Android,Organic,1
882,50,nan,Google Pixel 7,Android,Organic,1
883,37,Female,iPhone 14,iOS,Referral,1
884,29,Female,Samsung S23,Android,Organic,1
885,18,Male,Samsung S23,Android,Organic,0
886,43,Female,Samsung S23,Android,Paid Ads,0
887,31,Male,Samsung S23,Android,Organic,1
888,55,Male,Samsung S21,Android,Referral,0
889,54,Male,Samsung S23,Android,Paid Ads,1
890,28,Male,Samsung S23,Android,Paid Ads,1
891,53,Male,Samsung S21,nan,Organic,1
892,30,Female,nan,Android,Organic,1
893,20,Female,Huawei P50,Android,Organic,0
894,50,Female,Huawei P50,nan,Paid Ads,1
895,23,Male,Xiaomi Note 11,Android,Referral,0
896,27,Male,iPhone 14,iOS,Paid Ads,1
897,22,Female,Xiaomi Note 11,Android,Paid Ads,1
898,40,Male,Huawei P50,Android,nan,0
899,27,nan,iPhone 12,iOS,Referral,1
900,19,Male,Samsung S23,Android,Paid Ads,0
901,30,Female,Samsung S21,Android,Organic,1
902,57,Male,Samsung S21,Android,Organic,0
903,19,Female,Samsung S21,Android,Organic,0
904,37,Female,nan,Android,Organic,0
905,18,Female,Google Pixel 7,Android,Organic,0
906,54,nan,Samsung S21,Android,Referral,0
907,26,Male,Xiaomi Note 11,Android,Paid Ads,0
908,34,Female,Samsung S21,Android,Paid Ads,0
909,26,Male,Xiaomi Note 11,Android,Organic,0
910,28,Female,Huawei P50,Android,Organic,0
911,32,Male,Xiaomi Note 11,Android,Organic,0
912,41,Female,Google Pixel 7,Android,Organic,0
913,55,Female,Samsung S23,Android,Organic,0
914,52,Male,Samsung S23,Android,Organic,0
915,47,Male,Xiaomi Note 11,Android,Organic,0
916,48,Male,Huawei P50,Android,Organic,1
917,22,Female,Xiaomi Note 11,Android,Organic,1
918,31,Male,nan,Android,Organic,1
919,28,Female,Huawei P50,Android,Referral,1
920,26,Female,Google Pixel 7,Android,Paid Ads,0
921,51,Female,Huawei P50,Android,Paid Ads,0
922,29,Female,Samsung S21,Android,Paid Ads,1
923,52,Male,Samsung S23,Android,Paid Ads,0
924,52,Female,Xiaomi Note 11,Android,Paid Ads,1
925,18,Female,Samsung S23,Android,Referral,1
926,57,nan,Huawei P50,Android,Organic,0
927,39,Female,iPhone 12,iOS,Paid Ads,1
928,46,Female,Samsung S21,Android,nan,1
929,25,Male,Huawei P50,Android,Organic,0
930,28,Female,iPhone 12,iOS,Organic,1
931,58,Female,Samsung S21,Android,Organic,1
932,54,Female,Samsung S21,Android,Referral,0
933,31,Female,Google Pixel 7,Android,Organic,0
934,47,Male,Xiaomi Note 11,Android,Paid Ads,1
935,52,nan,nan,Android,Referral,1
936,38,nan,Samsung S21,Android,Organic,0
937,54,Male,Huawei P50,Android,Organic,1
938,22,Female,Samsung S21,Android,nan,0
939,36,Male,Samsung S21,Android,Referral,1
940,31,Female,Samsung S23,Android,Paid Ads,0
941,43,Male,iPhone 12,iOS,Organic,1
942,21,nan,Samsung S21,Android,Referral,0
943,42,Male,Samsung S21,Android,Referral,1
944,59,Female,iPhone 14,iOS,Paid Ads,1
945,42,Male,Huawei P50,Android,Organic,0
946,35,Male,Samsung S21,Android,Paid Ads,0
947,57,Female,nan,Android,Organic,1
948,25,Male,Huawei P50,Android,Organic,0
949,56,Female,iPhone 14,iOS,Paid Ads,1
950,57,nan,Samsung S23,Android,Organic,1
951,31,Female,Xiaomi Note 11,Android,Organic,1
952,49,Female,Huawei P50,Android,Paid Ads,0
953,55,Male,Huawei P50,Android,Organic,0
954,50,Male,Xiaomi Note 11,Android,Organic,0
955,40,Female,iPhone 12,iOS,Organic,1
956,32,Male,Samsung S23,Android,Paid Ads,1
957,50,Female,Huawei P50,Android,Organic,0
958,42,Male,Google Pixel 7,Android,Organic,1
959,34,Female,Huawei P50,Android,Organic,0
960,50,Male,Xiaomi Note 11,Android,Organic,0
961,19,Female,iPhone 12,iOS,Referral,0
962,31,Male,nan,Android,Organic,1
963,57,Male,Huawei P50,Android,Paid Ads,0
964,57,Female,iPhone 14,iOS,Paid Ads,1
965,56,Male,iPhone 14,iOS,Organic,0
966,23,Female,Samsung S23,Android,Organic,0
967,23,Female,Google Pixel 7,Android,Referral,1
968,20,Male,Samsung S21,Android,Organic,0
969,24,Female,iPhone 14,nan,Organic,0
970,25,Male,Samsung S23,Android,Paid Ads,0
971,59,Female,Samsung S21,Android,Organic,0
972,32,Female,Samsung S21,Android,Paid Ads,1
973,46,Female,Xiaomi Note 11,Android,Organic,0
974,50,Male,Huawei P50,Android,Paid Ads,1
975,47,Male,Xiaomi Note 11,Android,Paid Ads,1
976,56,Female,Xiaomi Note 11,Android,Paid Ads,1
977,44,Male,Xiaomi Note 11,Android,Organic,0
978,53,Male,Xiaomi Note 11,Android,Paid Ads,1
979,46,Female,Samsung S21,Android,Paid Ads,0
980,55,Female,Samsung S21,Android,Organic,0
981,50,Male,Samsung S21,nan,Organic,0
982,54,Male,Huawei P50,Android,Organic,1
983,44,Male,Huawei P50,Android,Paid Ads,0
984,50,Male,Xiaomi Note 11,Android,Referral,0
985,21,Male,Huawei P50,Android,Paid Ads,1
986,39,Male,Huawei P50,Android,Paid Ads,1
987,19,nan,Huawei P50,Android,Referral,0
988,27,Female,Samsung S21,Android,Organic,1
989,22,Male,Google Pixel 7,Android,Organic,1
990,27,Male,Xiaomi Note 11,Android,Organic,0
991,50,Female,Google Pixel 7,Android,Paid Ads,0
992,55,Male,Samsung S21,Android,Organic,0
993,30,Female,Xiaomi Note 11,Android,Paid Ads,1
994,48,Female,Samsung S23,Android,Organic,1
995,53,Female,Huawei P50,Android,Referral,0
996,41,Male,Google Pixel 7,Android,nan,0
997,32,Female,Samsung S21,Android,Organic,0
998,46,Female,iPhone 14,iOS,Paid Ads,0
999,25,Female,Google Pixel 7,Android,Referral,0
1000,22,Female,Xiaomi Note 11,Android,Organic,1
1001,46,Male,Xiaomi Note 11,Android,Organic,0
1002,21,Male,Google Pixel 7,Android,Paid Ads,0
1003,29,Female,Huawei P50,Android,Paid Ads,1
1004,19,Female,Samsung S21,Android,Paid Ads,1
1005,44,Female,Xiaomi Note 11,Android,Referral,1
1006,48,Female,Huawei P50,Android,nan,1
1007,53,Male,Huawei P50,Android,Referral,1
1008,53,Male,Samsung S21,Android,Organic,0
1009,43,Female,iPhone 14,iOS,Organic,0
1010,44,Male,Samsung S21,Android,Referral,0
1011,22,Female,Huawei P50,Android,Paid Ads,0
1012,37,Male,Samsung S23,Android,Organic,1
1013,28,Female,Samsung S23,Android,Organic,0
1014,27,Female,iPhone 12,iOS,Referral,0
1015,57,Male,iPhone 12,iOS,Organic,0
1016,55,Male,Xiaomi Note 11,Android,Referral,1
1017,23,Female,Xiaomi Note 11,Android,Paid Ads,0
1018,25,nan,Xiaomi Note 11,Android,Paid Ads,1
1019,40,Female,iPhone 14,iOS,Organic,0
1020,43,Male,Samsung S21,Android,Paid Ads,1
1021,29,Male,Huawei P50,Android,Paid Ads,0
1022,43,Male,iPhone 14,iOS,Organic,0
1023,30,Male,Huawei P50,Android,Organic,1
1024,57,Female,iPhone 14,iOS,Paid Ads,1
1025,35,Female,iPhone 14,iOS,Organic,1
1026,42,Male,Samsung S23,Android,Referral,1
1027,50,Male,Huawei P50,Android,Referral,0
1028,57,Male,Samsung S21,Android,Organic,1
1029,29,Female,Xiaomi Note 11,Android,Referral,1
1030,53,Female,Xiaomi Note 11,Android,Paid Ads,0
1031,21,Female,iPhone 14,iOS,Organic,1
1032,22,Male,Samsung S21,Android,Organic,0
1033,54,Female,Huawei P50,Android,Organic,1
1034,25,Male,iPhone 14,iOS,Paid Ads,0
1035,59,Male,Xiaomi Note 11,Android,Organic,1
1036,45,Female,nan,Android,Organic,0
1037,48,Female,iPhone 14,iOS,Organic,0
1038,26,Male,Samsung S21,Android,Paid Ads,1
1039,46,Male,Samsung S21,Android,Paid Ads,1
1040,31,Male,Samsung S21,Android,nan,0
1041,57,Male,iPhone 14,iOS,Organic,1
1042,58,Female,Xiaomi Note 11,Android,Organic,1
1043,39,Female,Google Pixel 7,Android,Paid Ads,1
1044,28,Male,Xiaomi Note 11,Android,Organic,0
1045,40,Male,Huawei P50,Android,Paid Ads,1
1046,18,Male,iPhone 14,iOS,Organic,1
1047,54,Female,Samsung S21,Android,Organic,0
1048,38,Male,Samsung S21,Android,Paid Ads,1
1049,43,Female,Samsung S21,Android,Organic,1
1050,53,Male,iPhone 14,iOS,Organic,0
1051,40,Female,Samsung S23,Android,Paid Ads,1
1052,18,Female,Huawei P50,Android,Referral,0
1053,57,Female,nan,Android,Organic,0
1054,32,Female,iPhone 14,iOS,Referral,0
1055,38,Female,Huawei P50,Android,Organic,1
1056,26,Female,Huawei P50,Android,Organic,1
1057,26,Male,Samsung S21,Android,Organic,0
1058,27,Male,iPhone 14,nan,Paid Ads,0
1059,43,Male,nan,Android,Organic,0
1060,58,Female,Xiaomi Note 11,Android,Paid Ads,0
1061,52,Female,nan,Android,nan,1
1062,42,Male,Samsung S23,Android,Paid Ads,0
1063,43,Female,Samsung S21,Android,Referral,0
1064,28,Female,Samsung S21,Android,Organic,0
1065,55,Female,nan,Android,Organic,0
1066,19,Female,Samsung S21,Android,Organic,1
1067,24,nan,iPhone 12,iOS,Organic,0
1068,35,Male,Samsung S23,Android,Paid Ads,0
1069,44,Male,Samsung S21,Android,Paid Ads,1
1070,51,Female,Samsung S21,Android,Organic,1
1071,44,Male,Xiaomi Note 11,Android,Paid Ads,0
